region,category,price_value
2,сметана,6434.0
2,сметана,8910.0
2,сметана,4901.0
2,сметана,1237.0
2,сметана,1187.0
2,сметана,8000.0
2,сметана,3420.0
2,сметана,543.0
2,сметана,1809.0
2,сметана,744.0
2,сметана,1238.0
2,сметана,1815.0
2,сметана,970.0
2,сметана,951.0
2,сметана,1427.0
2,сметана,898.0
2,сметана,9900.0
2,сметана,760.0
2,сметана,6434.0
2,сметана,1776.0
2,сметана,785.0
2,сметана,501.0
2,сметана,924.0
2,сметана,980.0
2,сметана,936.0
2,сметана,3248.0
2,сметана,6448.0
2,сметана,479.0
2,сметана,785.0
2,сметана,880.0
2,сметана,970.0
2,сметана,1782.0
2,сметана,980.0
2,сметана,495.0
2,сметана,1642.0
2,сметана,1672.0
2,сметана,846.0
2,сметана,924.0
2,сметана,980.0
2,сметана,533.0
2,сметана,842.0
2,сметана,525.0
2,сметана,6969.0
2,сметана,1237.0
2,сметана,1237.0
2,сметана,3222.0
2,сметана,1337.0
2,сметана,1949.0
2,сметана,415.0
2,сметана,5101.0
2,сметана,980.0
2,сметана,1178.0
2,сметана,2432.0
2,сметана,2785.0
2,сметана,1629.0
2,сметана,980.0
2,сметана,560.0
2,сметана,1237.0
2,сметана,1237.0
2,сметана,1416.0
2,сметана,1237.0
2,сметана,5234.0
2,сметана,2388.0
2,сметана,1273.0
2,сметана,770.0
2,сметана,1370.0
2,сметана,699.0
2,сметана,962.0
2,сметана,1762.0
2,сметана,6100.0
2,сметана,759.0
2,сметана,980.0
2,сметана,947.0
2,сметана,1769.0
2,сметана,4122.0
2,сметана,601.0
2,,1770.0
2,сметана,402.0
2,,1634.0
2,сметана,625.0
2,сметана,1198.0
2,сметана,2723.0
2,сметана,79.0
2,сметана,793.0
2,сметана,842.0
2,сметана,1050.0
2,сметана,1983.0
2,сметана,1161.0
2,сметана,1133.0
2,сметана,3100.0
2,сметана,708.0
2,сметана,809.0
2,сметана,3101.0
2,сметана,2150.0
2,сметана,980.0
2,сметана,599.0
2,сметана,644.0
2,сметана,980.0
2,сметана,3049.0
2,сметана,6570.0
2,сметана,1909.0
2,сметана,684.0
2,сметана,1059.0
2,сметана,601.0
2,сметана,1337.0
2,сметана,1273.0
2,сметана,938.0
2,сметана,2030.0
2,сметана,683.0
2,сметана,797.0
2,сметана,980.0
2,сметана,1533.0
2,сметана,922.0
2,сметана,2376.0
2,,2118.0
2,сметана,1948.0
2,сметана,6570.0
2,сметана,374.0
2,масло,235.0
2,масло,239.0
2,масло,1553.0
2,масло,484.0
2,,173.0
2,масло,484.0
2,масло,148.0
2,масло,1819.0
2,,639.0
2,сыр,2199.0
2,масло,1893.0
2,масло,3287.0
2,масло,773.0
2,,248.0
2,,330.0
2,масло,1186.0
2,,2287.0
2,масло,1746.0
2,,252.0
2,масло,1386.0
2,масло,513.0
2,,2608.0
2,сливки,83.0
2,сыр,2331.0
2,,929.0
2,масло,980.0
2,масло,670.0
2,масло,2544.0
2,,118.0
2,масло,474.0
2,,388.0
2,,671.0
2,масло,709.0
2,,153.0
2,масло,1376.0
2,масло,237.0
2,масло,1315.0
2,сливки,4776.0
2,масло,1977.0
2,,427.0
2,сыр,3480.0
2,сыр,3469.0
2,,902.0
2,сливки,536.0
2,сливки,822.0
2,масло,310.0
2,,6662.0
2,,556.0
2,,124.0
2,,720.0
2,масло,387.0
2,масло,318.0
2,,529.0
2,,178.0
2,масло,389.0
2,,751.0
2,масло,658.0
2,масло,420.0
2,,1997.0
2,,2353.0
2,,869.0
2,,1902.0
2,,2353.0
2,масло,13745.0
2,масло,651.0
2,,1066.0
2,масло,20912.0
2,масло,588.0
2,масло,825.0
2,сливки,1386.0
2,масло,677.0
2,,535.0
2,сливки,2921.0
2,масло,1693.0
2,сливки,1881.0
2,сыр,1342.0
2,масло,1201.0
2,,524.0
2,сливки,281.0
2,масло,1879.0
2,масло,784.0
2,масло,2798.0
2,,4256.0
2,,4256.0
2,сливки,683.0
2,сливки,867.0
2,,736.0
2,,419.0
2,масло,15388.0
2,масло,4949.0
2,,2375.0
2,сливки,207.0
2,масло,1715.0
2,масло,2090.0
2,масло,12879.0
2,масло,1125.0
2,масло,1903.0
2,масло,15403.0
2,,1507.0
2,,1003.0
2,,512.0
2,масло,1216.0
2,,9399.0
2,,327.0
2,масло,1903.0
2,,4946.0
2,,899.0
2,,6929.0
2,,118.0
2,сливки,281.0
2,сливки,573.0
2,,1204.0
2,,891.0
2,,920.0
2,,419.0
2,сливки,1411.0
2,сливки,921.0
2,,983.0
2,,1881.0
2,масло,1249.0
2,,1337.0
2,,1178.0
2,масло,331.0
2,,831.0
2,сыр,402.0
2,,178.0
2,сливки,2105.0
2,,512.0
2,масло,347.0
2,сливки,852.0
2,сливки,560.0
2,,1125.0
2,масло,409.0
2,,1141.0
2,,257.0
2,сливки,624.0
2,,5891.0
2,сливки,1177.0
2,масло,134.0
2,,1385.0
2,,955.0
2,,573.0
2,десерт,1071.0
2,сливки,1687.0
2,масло,484.0
2,,512.0
2,масло,891.0
2,,1127.0
2,,983.0
2,,1409.0
2,сливки,1806.0
2,сливки,4402.0
2,масло,484.0
2,,512.0
2,сыр,676.0
2,масло,484.0
2,сыр,389.0
2,,11567.0
2,,512.0
2,,1317.0
2,сливки,560.0
2,,586.0
2,,2026.0
2,,1360.0
2,сливки,693.0
2,сливки,590.0
2,сливки,4495.0
2,сливки,693.0
2,масло,484.0
2,,727.0
2,сливки,818.0
2,масло,484.0
2,сливки,1193.0
2,сливки,1204.0
2,сливки,1138.0
2,,1931.0
2,сливки,1347.0
2,масло,2779.0
2,масло,3267.0
2,,2580.0
2,,4752.0
2,,1248.0
2,сливки,1139.0
2,сливки,771.0
2,десерт,1333.0
2,сливки,1182.0
2,,890.0
2,,692.0
2,,692.0
2,,137.0
2,молоко,613.0
2,,94.0
2,,98.0
2,,771.0
2,,182.0
2,,88.0
2,,620.0
2,,743.0
2,,84.0
2,десерт,569.0
2,,365.0
2,,207.0
2,,108.0
2,,620.0
2,десерт,1122.0
2,,154.0
2,,127.0
2,сыр,95.0
2,,207.0
2,,118.0
2,,207.0
2,,103.0
2,,250.0
2,,722.0
2,сыр,95.0
2,,227.0
2,детское,84.0
2,десерт,58.0
2,,197.0
2,,86.0
2,десерт,488.0
2,молоко,613.0
2,,356.0
2,,305.0
2,,620.0
2,,1009.0
2,,827.0
2,десерт,1128.0
2,,630.0
2,десерт,148.0
2,,947.0
2,,642.0
2,молоко,1073.0
2,,715.0
2,,620.0
2,десерт,233.0
2,,157.0
2,,642.0
2,,639.0
2,молоко,990.0
2,сливки,2533.0
2,йогурт,85.0
2,,84.0
2,,771.0
2,,1962.0
2,десерт,187.0
2,,557.0
2,,550.0
2,десерт,203.0
2,йогурт,85.0
2,сыр,108.0
2,,367.0
2,,740.0
2,,118.0
2,,128.0
2,,98.0
2,,356.0
2,десерт,203.0
2,,146.0
2,,602.0
2,,128.0
2,,233.0
2,,376.0
2,десерт,1105.0
2,десерт,468.0
2,,485.0
2,йогурт,195.0
2,десерт,1094.0
2,сыр,95.0
2,десерт,197.0
2,,223.0
2,,643.0
2,,401.0
2,,767.0
2,,1174.0
2,молоко,100.0
2,десерт,353.0
2,десерт,94.0
2,,1570.0
2,,247.0
2,,231.0
2,десерт,1960.0
2,,88.0
2,,514.0
2,,73.0
2,,118.0
2,творог,153.0
2,,471.0
2,десерт,1804.0
2,десерт,1210.0
2,,649.0
2,,1795.0
2,,653.0
2,,1040.0
2,десерт,853.0
2,десерт,1094.0
2,,653.0
2,,652.0
2,,869.0
2,молоко,426.0
2,,1040.0
2,,64.0
2,сыр,84.0
2,,639.0
2,,91.0
2,молоко,744.0
2,,1469.0
2,,233.0
2,десерт,172.0
2,,1023.0
2,десерт,717.0
2,молоко,2341.0
2,,1469.0
2,масло,2304.0
2,молоко,634.0
2,молоко,619.0
2,,587.0
2,,740.0
2,,677.0
2,десерт,1383.0
2,,1469.0
2,,1040.0
2,,39.0
2,десерт,929.0
2,,2930.0
2,,811.0
2,,743.0
2,,1002.0
2,молоко,2237.0
2,,821.0
2,,653.0
2,сыр,102.0
2,,61.0
2,,1236.0
2,,787.0
2,,237.0
2,,838.0
2,,96.0
2,йогурт,98.0
2,,1080.0
2,,717.0
2,,316.0
2,,828.0
2,,1584.0
2,десерт,1287.0
2,молоко,2356.0
2,,1535.0
2,,1681.0
2,,990.0
2,десерт,879.0
2,,530.0
2,,1469.0
2,,630.0
2,молоко,3144.0
2,,1040.0
2,,673.0
2,,1074.0
2,,647.0
2,,73.0
2,,461.0
2,,65.0
2,молоко,632.0
2,,68.0
2,детское,68.0
2,детское,68.0
2,,647.0
2,,647.0
2,,920.0
2,,1197.0
2,,544.0
2,,647.0
2,,68.0
2,,68.0
2,,68.0
2,кефир,49.0
2,молоко,860.0
2,,1649.0
2,,1197.0
2,,484.0
2,,484.0
2,,920.0
2,,920.0
2,,1197.0
2,детское,682.0
2,творог,85.0
2,,3019.0
2,,694.0
2,,1197.0
2,,64.0
2,,920.0
2,,153.0
2,напиток,5168.0
2,йогурт,920.0
2,,1197.0
2,,3509.0
2,,157.0
2,,153.0
2,,3639.0
2,детское,2276.0
2,,157.0
2,,3509.0
2,,150.0
2,,157.0
2,,1889.0
2,,143.0
2,,1889.0
2,,1136.0
2,,1821.0
2,,1187.0
2,,1208.0
2,,1477.0
2,,2560.0
2,детское,1613.0
2,,910.0
2,,910.0
2,,680.0
2,,878.0
2,,1968.0
2,,680.0
2,,1309.0
2,,4424.0
2,,847.0
2,,761.0
2,,1617.0
2,,1058.0
2,,1821.0
2,,989.0
2,,1669.0
2,,692.0
2,,1387.0
2,,3507.0
2,,6827.0
2,,753.0
2,,1197.0
2,,648.0
2,,1584.0
2,,2714.0
2,,936.0
2,молоко,179.0
2,детское,594.0
2,,207.0
2,,551.0
2,,702.0
2,,142.0
2,,668.0
2,напиток,1454.0
2,,68.0
2,,880.0
2,йогурт,74.0
2,детское,2618.0
2,,1484.0
2,,510.0
2,детское,2564.0
2,,1068.0
2,детское,201.0
2,,1979.0
2,,648.0
2,,2019.0
2,,2139.0
2,,1208.0
2,,3761.0
2,,1470.0
2,,180.0
2,детское,514.0
2,,166.0
2,,2134.0
2,,157.0
2,,761.0
2,,166.0
2,,2772.0
2,детское,128.0
2,,508.0
2,,1529.0
2,детское,916.0
2,,518.0
2,напиток,1454.0
2,,2426.0
2,,1296.0
2,,2048.0
2,,5168.0
2,,1581.0
2,,2151.0
2,,1821.0
2,детское,232.0
2,,2778.0
2,,5148.0
2,,1296.0
2,,811.0
2,йогурт,78.0
2,,166.0
2,,177.0
2,детское,1029.0
2,,3016.0
2,детское,667.0
2,детское,514.0
2,,1900.0
2,йогурт,1197.0
2,,3167.0
2,,456.0
2,,1226.0
2,,187.0
2,,170.0
2,,1979.0
2,,609.0
2,,485.0
2,,2241.0
2,,194.0
2,,514.0
2,детское,823.0
2,,1399.0
2,,856.0
2,йогурт,494.0
2,,184.0
2,,1445.0
2,,2273.0
2,,2226.0
2,,464.0
2,молоко,879.0
2,сливки,938.0
2,,753.0
2,молоко,1503.0
2,молоко,881.0
2,молоко,942.0
2,молоко,2762.0
2,молоко,598.0
2,молоко,1360.0
2,молоко,2033.0
2,сливки,627.0
2,молоко,752.0
2,молоко,644.0
2,молоко,990.0
2,молоко,990.0
2,,4257.0
2,молоко,684.0
2,молоко,728.0
2,молоко,3317.0
2,молоко,990.0
2,,1746.0
2,молоко,3119.0
2,молоко,12662.0
2,,3544.0
2,сыр,478.0
2,сыр,569.0
2,молоко,1061.0
2,молоко,624.0
2,,3089.0
2,молоко,837.0
2,,819.0
2,,3459.0
2,,1091.0
2,,792.0
2,йогурт,3132.0
2,,440.0
2,молоко,3291.0
2,молоко,791.0
2,молоко,1413.0
2,молоко,2594.0
2,молоко,3935.0
2,молоко,7425.0
2,,3861.0
2,,3466.0
2,,2103.0
2,,4554.0
2,молоко,2242.0
2,молоко,5445.0
2,,941.0
2,,2637.0
2,,1584.0
2,молоко,743.0
2,,904.0
2,молоко,545.0
2,молоко,1735.0
2,,3616.0
2,напиток,1117.0
2,,2465.0
2,,3713.0
2,,711.0
2,молоко,2673.0
2,,901.0
2,,5445.0
2,,3459.0
2,,517.0
2,,756.0
2,,361.0
2,сливки,8109.0
2,,4176.0
2,,640.0
2,,903.0
2,молоко,772.0
2,,1584.0
2,сливки,6185.0
2,,361.0
2,,1306.0
2,,892.0
2,,1729.0
2,молоко,1391.0
2,детское,1604.0
2,,1195.0
2,,638.0
2,,786.0
2,,2118.0
2,,772.0
2,,2056.0
2,,2977.0
2,,1433.0
2,детское,564.0
2,молоко,7866.0
2,молоко,3624.0
2,,470.0
2,,3100.0
2,,752.0
2,,1188.0
2,,569.0
2,,3570.0
2,,971.0
2,,1094.0
2,молоко,2317.0
2,,382.0
2,,408.0
2,молоко,897.0
2,молоко,1307.0
2,,408.0
2,молоко,848.0
2,молоко,663.0
2,,555.0
2,,408.0
2,молоко,644.0
2,молоко,745.0
2,молоко,665.0
2,молоко,693.0
2,молоко,1481.0
2,молоко,439.0
2,,408.0
2,молоко,2005.0
2,молоко,1312.0
2,молоко,2327.0
2,молоко,954.0
2,,548.0
2,молоко,442.0
2,молоко,899.0
2,,1454.0
2,молоко,1093.0
2,молоко,1346.0
2,молоко,3312.0
2,,1465.0
2,молоко,1089.0
2,молоко,2327.0
2,,1428.0
2,молоко,811.0
2,молоко,1770.0
2,молоко,483.0
2,молоко,4415.0
2,молоко,1302.0
2,молоко,959.0
2,,689.0
2,молоко,1101.0
2,молоко,370.0
2,,954.0
2,молоко,1338.0
2,молоко,1129.0
2,молоко,1105.0
2,,689.0
2,,1094.0
2,молоко,891.0
2,,802.0
2,молоко,701.0
2,,688.0
2,молоко,3505.0
2,,1094.0
2,,2831.0
2,,1094.0
2,молоко,1093.0
2,молоко,1381.0
2,,548.0
2,молоко,1099.0
2,,2089.0
2,,954.0
2,,548.0
2,,1094.0
2,,689.0
2,,2089.0
2,молоко,1033.0
2,,1277.0
2,,583.0
2,,548.0
2,молоко,847.0
2,,689.0
2,,1094.0
2,,689.0
2,,954.0
2,,2089.0
2,молоко,2505.0
2,,408.0
2,,548.0
2,молоко,390.0
2,,954.0
2,молоко,1497.0
2,молоко,735.0
2,молоко,1188.0
2,,741.0
2,,2089.0
2,молоко,1275.0
2,молоко,912.0
2,,2089.0
2,молоко,1243.0
2,,954.0
2,,954.0
2,молоко,1022.0
2,молоко,1807.0
2,молоко,2267.0
2,молоко,419.0
2,молоко,1101.0
2,молоко,3515.0
2,молоко,959.0
2,,603.0
2,,638.0
2,,316.0
2,молоко,285.0
2,,412.0
2,молоко,644.0
2,молоко,1081.0
2,,463.0
2,сливки,1002.0
2,,1298.0
2,,723.0
2,молоко,784.0
2,,723.0
2,,448.0
2,молоко,980.0
2,,425.0
2,,772.0
2,молоко,1337.0
2,десерт,371.0
2,молоко,1157.0
2,молоко,752.0
2,,870.0
2,,481.0
2,,494.0
2,сметана,662.0
2,,767.0
2,,990.0
2,,782.0
2,,1218.0
2,молоко,519.0
2,молоко,639.0
2,,877.0
2,,723.0
2,,717.0
2,,1149.0
2,,792.0
2,,446.0
2,сыр,52.0
2,,792.0
2,,692.0
2,,459.0
2,,222.0
2,,980.0
2,,1336.0
2,молоко,761.0
2,,660.0
2,,792.0
2,,58.0
2,сыр,104.0
2,,880.0
2,,122.0
2,,1188.0
2,,991.0
2,,6881.0
2,,693.0
2,десерт,382.0
2,,1601.0
2,,300.0
2,молоко,1188.0
2,,262.0
2,,705.0
2,,534.0
2,,742.0
2,десерт,2712.0
2,,94.0
2,,528.0
2,,683.0
2,,1989.0
2,,2736.0
2,,355.0
2,,991.0
2,,148.0
2,,488.0
2,,1723.0
2,,1983.0
2,,528.0
2,,1176.0
2,,2746.0
2,,2746.0
2,,860.0
2,,528.0
2,,1203.0
2,,365.0
2,детское,1683.0
2,,728.0
2,,5246.0
2,,386.0
54,,204.0
54,простокваша,118.0
54,молоко,115.0
54,кефир,119.0
54,,413.0
54,,126.0
54,йогурт,85.0
54,масло,3287.0
54,йогурт,168.0
54,,118.0
54,йогурт,94.0
54,йогурт,74.0
54,йогурт,90.0
54,,177.0
54,напиток,159.0
54,сыр,174.0
54,сыр,172.0
54,,1970.0
54,сливки,266.0
54,творог,98.0
54,йогурт,168.0
54,,3594.0
54,молоко,145.0
54,,886.0
54,сыр,1140.0
54,напиток,203.0
54,,131.0
54,сыр,143.0
54,простокваша,168.0
54,йогурт,98.0
54,сыр,152.0
54,сливки,207.0
54,масло,1004.0
54,молоко,175.0
54,сметана,134.0
54,сливки,114.0
54,творог,153.0
54,напиток,2734.0
54,масло,450.0
54,масло,300.0
54,напиток,316.0
54,напиток,203.0
54,сыр,186.0
54,простокваша,247.0
54,молоко,2236.0
54,,1460.0
54,напиток,872.0
54,сыр,252.0
54,сыр,435.0
54,сыр,284.0
54,сливки,990.0
54,масло,547.0
54,молоко,693.0
54,напиток,159.0
54,,2572.0
54,молоко,4336.0
54,сыр,217.0
54,сметана,157.0
54,сливки,395.0
54,напиток,854.0
54,,1970.0
54,молоко,2506.0
54,сливки,808.0
54,молоко,4974.0
54,,1257.0
54,сыр,6929.0
54,сливки,1889.0
54,сливки,1485.0
54,,545.0
54,сыр,1391.0
54,молоко,912.0
54,масло,1139.0
54,сыр,1535.0
54,молоко,1144.0
54,молоко,1385.0
54,молоко,843.0
54,молоко,1351.0
54,кефир,673.0
54,молоко,1238.0
54,молоко,1089.0
54,молоко,1331.0
54,молоко,7200.0
54,молоко,7039.0
54,молоко,2152.0
54,напиток,2667.0
54,,1929.0
54,сыр,1530.0
54,йогурт,5041.0
54,молоко,4010.0
54,сливки,2064.0
54,напиток,4531.0
54,молоко,8613.0
54,сыр,1871.0
54,сыр,2698.0
54,молоко,1018.0
54,,2198.0
54,напиток,3267.0
54,молоко,915.0
54,сливки,2277.0
54,йогурт,88.0
54,йогурт,104.0
54,сыр,128.0
54,сыр,1421.0
54,сливки,1139.0
54,сыр,549.0
54,молоко,146.0
54,,1901.0
54,сыр,102.0
54,,1040.0
54,молоко,426.0
54,сыр,751.0
54,,689.0
54,сыр,84.0
54,,74.0
54,творог,68.0
54,йогурт,446.0
54,йогурт,58.0
54,напиток,2067.0
54,,442.0
54,йогурт,68.0
54,йогурт,128.0
54,,865.0
54,простокваша,65.0
54,творог,526.0
54,напиток,846.0
54,,653.0
54,,1669.0
54,сыр,886.0
54,,1741.0
54,сыр,74.0
54,молоко,3093.0
54,сыр,759.0
54,,396.0
54,напиток,1371.0
54,сыр,455.0
54,молоко,911.0
54,простокваша,65.0
54,,841.0
54,напиток,1729.0
54,,2168.0
54,сыр,604.0
54,,604.0
54,йогурт,74.0
54,,1298.0
54,молоко,1433.0
54,напиток,1720.0
54,,128.0
54,молоко,2011.0
54,молоко,1979.0
54,сыр,369.0
54,йогурт,254.0
54,молоко,1376.0
54,напиток,776.0
54,,1713.0
54,молоко,1093.0
54,молоко,395.0
54,молоко,2144.0
54,,71.0
54,,718.0
54,,494.0
54,сыр,817.0
54,молоко,1046.0
54,,426.0
54,молоко,390.0
54,,863.0
54,молоко,583.0
54,сыр,701.0
54,сыр,784.0
54,,1449.0
54,сыр,668.0
54,сыр,350.0
54,напиток,1071.0
54,сметана,703.0
54,сыр,890.0
54,сыр,592.0
54,напиток,52.0
54,молоко,1407.0
54,сыр,519.0
54,напиток,949.0
54,напиток,871.0
54,,811.0
54,сыр,837.0
54,молоко,1188.0
54,сыр,380.0
54,молоко,459.0
54,молоко,419.0
54,творог,337.0
54,масло,1182.0
54,молоко,624.0
54,,372.0
54,сыр,593.0
54,молоко,782.0
54,сыр,431.0
54,напиток,379.0
54,напиток,642.0
54,сыр,461.0
54,,932.0
54,сыр,668.0
54,,534.0
54,,707.0
54,молоко,68.0
54,молоко,1431.0
54,молоко,772.0
54,молоко,782.0
54,сыр,673.0
54,напиток,738.0
54,сыр,687.0
54,молоко,851.0
54,молоко,446.0
54,напиток,584.0
54,молоко,671.0
54,творог,416.0
54,сыр,642.0
54,,678.0
54,напиток,641.0
54,творог,395.0
54,творог,250.0
54,молоко,96.0
54,молоко,98.0
54,простокваша,98.0
54,молоко,3151.0
54,простокваша,220.0
54,молоко,245.0
54,молоко,108.0
54,молоко,2769.0
54,молоко,108.0
54,молоко,127.0
54,молоко,754.0
54,молоко,138.0
54,молоко,558.0
54,молоко,118.0
54,молоко,1084.0
54,молоко,2387.0
54,,2855.0
54,молоко,146.0
54,молоко,860.0
54,молоко,2866.0
54,молоко,3584.0
54,молоко,919.0
54,молоко,148.0
54,простокваша,165.0
54,молоко,54.0
54,молоко,5168.0
54,простокваша,168.0
54,молоко,167.0
54,молоко,217.0
54,молоко,193.0
54,молоко,183.0
54,молоко,494.0
54,молоко,400.0
54,молоко,263.0
54,молоко,54.0
54,молоко,148.0
54,молоко,3079.0
54,напиток,288.0
54,молоко,94.0
54,молоко,4413.0
54,молоко,177.0
54,молоко,1591.0
54,молоко,542.0
54,молоко,545.0
54,молоко,1131.0
54,молоко,68.0
54,молоко,1404.0
54,молоко,800.0
